publish_date,title,speaker_guess,text_source,henry_index,henry_hawkish_count,henry_dovish_count,henry_total_words,henry_hawkish_hits,henry_dovish_hits
2020-08-12,"An address by Lesetja Kganyago, Governor of the South African Reserve Bank University of Pretoria, Pretoria 12 August 2020",Lesetja Kganyago,pdf,0.1957,101,83,4281,"{""up"": 8, ""good"": 2, ""delivered"": 1, ""best"": 2, ""success"": 1, ""most"": 5, ""high"": 15, ""above"": 3, ""growth"": 30, ""increase"": 1, ""more"": 10, ""delivering"": 2, ""grow"": 2, ""positive"": 2, ""achieved"": 1, ""increases"": 2, ""achieving"": 1, ""deliver"": 2, ""higher"": 3, ""accomplishment"": 1, ""strong"": 1, ""achieve"": 2, ""highest"": 1, ""record"": 1, ""better"": 1, ""opportunities"": 1}","{""failing"": 1, ""falling"": 1, ""uncertainty"": 1, ""lower"": 14, ""under"": 1, ""difficult"": 4, ""declined"": 1, ""fallen"": 3, ""lowest"": 1, ""low"": 16, ""worst"": 1, ""least"": 1, ""weak"": 5, ""negative"": 1, ""weaken"": 1, ""failure"": 1, ""challenges"": 5, ""worse"": 2, ""less"": 6, ""risk"": 8, ""risks"": 3, ""down"": 2, ""fall"": 1, ""below"": 1, ""risky"": 1, ""depressed"": 1}"
2020-09-09,"An opening address by Lesetja Kganyago, Governor of the South African Reserve Bank, at the fourth Annual Distributed Sovereign Debt Research and Management Conference University of Pretoria, Pretoria 7 September 2020",Lesetja Kganyago,pdf,0.8861,114,44,3684,"{""good"": 1, ""deliver"": 1, ""rising"": 8, ""progress"": 1, ""up"": 4, ""increased"": 8, ""risen"": 2, ""rose"": 3, ""high"": 9, ""more"": 8, ""growing"": 5, ""increase"": 9, ""strong"": 3, ""record"": 1, ""growth"": 16, ""rise"": 2, ""expanding"": 1, ""increasing"": 5, ""exceed"": 2, ""most"": 3, ""succeeded"": 1, ""improvements"": 1, ""strengthening"": 1, ""opportunity"": 1, ""improving"": 2, ""achieving"": 1, ""enjoyed"": 1, ""achieve"": 1, ""improve"": 3, ""larger"": 1, ""increases"": 1, ""above"": 1, ""exceeding"": 1, ""highest"": 2, ""strengthen"": 1, ""greater"": 2, ""encouraging"": 1}","{""challenges"": 9, ""low"": 6, ""negative"": 4, ""lower"": 4, ""decline"": 2, ""risks"": 5, ""risk"": 4, ""below"": 1, ""weakening"": 1, ""weakness"": 1, ""under"": 2, ""least"": 1, ""challenging"": 1, ""declined"": 1, ""difficult"": 1, ""challenge"": 1}"
2020-09-22,"Opening remarks by Ms Fundi Tshazibana, Deputy Governor of the South African Reserve Bank, at the JP Morgan Emerging Markets Credit Conference, 22 September 2020",Fundi Tshazibana,pdf,0.069,60,56,2606,"{""opportunity"": 1, ""growth"": 13, ""largest"": 2, ""strong"": 5, ""best"": 1, ""higher"": 6, ""more"": 5, ""high"": 4, ""stronger"": 2, ""encouraging"": 2, ""risen"": 1, ""larger"": 1, ""up"": 2, ""grow"": 2, ""better"": 1, ""most"": 3, ""rise"": 3, ""increasing"": 1, ""increases"": 1, ""achieve"": 1, ""improve"": 1, ""increase"": 1, ""opportunities"": 1}","{""challenges"": 2, ""under"": 2, ""fell"": 2, ""fall"": 1, ""worse"": 1, ""difficult"": 1, ""risk"": 8, ""declined"": 3, ""risks"": 6, ""less"": 3, ""negative"": 3, ""lower"": 10, ""low"": 1, ""below"": 1, ""uncertain"": 2, ""uncertainty"": 3, ""decline"": 4, ""least"": 1, ""weak"": 1, ""threats"": 1}"
2020-10-07,"Keynote address by Ms Fundi Tshazibana, Deputy Governor of the South African Reserve Bank, at the Absa Annual Fixed Income Conference",Fundi Tshazibana,pdf,0.0993,74,67,3323,"{""opportunity"": 1, ""deliver"": 2, ""high"": 4, ""better"": 1, ""succeed"": 1, ""most"": 8, ""growth"": 10, ""growing"": 3, ""rising"": 4, ""grow"": 1, ""positive"": 2, ""greater"": 4, ""higher"": 6, ""increase"": 2, ""strong"": 3, ""improved"": 2, ""larger"": 2, ""more"": 7, ""rise"": 2, ""up"": 2, ""risen"": 1, ""certainty"": 1, ""encouraging"": 1, ""enjoy"": 1, ""stronger"": 1, ""achieving"": 1, ""largest"": 1}","{""challenging"": 2, ""lower"": 18, ""decline"": 3, ""declined"": 1, ""risk"": 13, ""low"": 8, ""below"": 4, ""down"": 1, ""less"": 2, ""falling"": 3, ""negative"": 2, ""fell"": 1, ""risks"": 3, ""uncertainty"": 2, ""declining"": 1, ""least"": 1, ""difficult"": 1, ""challenges"": 1}"
2020-11-06,"Opening remarks by Ms Fundi Tshazibana, Deputy Governor of the South African Reserve Bank at the Market Practitioners Group Forum  6 November 2020 ",Fundi Tshazibana,pdf,0.6087,15,8,1284,"{""good"": 1, ""up"": 3, ""more"": 1, ""strengthen"": 1, ""most"": 3, ""strengthening"": 2, ""achieved"": 1, ""progress"": 1, ""strengthened"": 1, ""leading"": 1}","{""risk"": 5, ""decline"": 1, ""declined"": 1, ""less"": 1}"
2020-11-30,"Keynote address by Dr Rashad Cassim, Deputy Governor of the South African Reserve Bank, at the 3rd Annual HSBC Africa Conference 30 November 2020 1. Introduction",Rashad Cassim,pdf,0.1284,58,51,2885,"{""good"": 1, ""encouraging"": 1, ""successes"": 1, ""growing"": 2, ""up"": 2, ""most"": 6, ""best"": 1, ""strong"": 4, ""growth"": 14, ""stronger"": 1, ""grow"": 1, ""increase"": 2, ""increases"": 2, ""larger"": 1, ""more"": 7, ""high"": 4, ""above"": 1, ""rise"": 2, ""greater"": 1, ""certainty"": 1, ""rising"": 1, ""higher"": 1, ""opportunities"": 1}","{""challenges"": 3, ""lower"": 8, ""less"": 1, ""deteriorate"": 2, ""down"": 3, ""risks"": 6, ""uncertain"": 1, ""low"": 6, ""risk"": 4, ""negative"": 3, ""obstacles"": 1, ""under"": 1, ""smaller"": 1, ""below"": 2, ""uncertainty"": 5, ""difficult"": 2, ""challenge"": 2}"
2020-12-08,"An opening address by Rashad Cassim, a Deputy Governor of the South African Reserve Bank, at the World Fintech Festival ",Rashad Cassim,pdf,0.5075,42,25,2868,"{""opportunities"": 2, ""good"": 2, ""up"": 3, ""growing"": 1, ""more"": 8, ""increased"": 2, ""strengthening"": 1, ""expanding"": 1, ""largest"": 1, ""increase"": 1, ""strengthened"": 1, ""delivered"": 1, ""increasing"": 5, ""certainty"": 1, ""best"": 1, ""growth"": 2, ""grow"": 2, ""most"": 2, ""above"": 1, ""progress"": 1, ""positive"": 1, ""deliver"": 1, ""enjoy"": 1}","{""challenges"": 14, ""challenge"": 5, ""less"": 3, ""lower"": 1, ""risk"": 1, ""under"": 1}"
2021-06-30,"Address by Lesetja Kganyago, Governor of the South African Reserve Bank, at the virtual 100th anniversary celebration of the Bank",Lesetja Kganyago,pdf,1.3548,26,5,1550,"{""good"": 1, ""leading"": 3, ""rising"": 2, ""rise"": 2, ""up"": 2, ""increases"": 1, ""high"": 1, ""growth"": 4, ""greater"": 1, ""expand"": 1, ""expanded"": 1, ""largest"": 1, ""larger"": 1, ""highest"": 1, ""strengthening"": 1, ""progress"": 1, ""solid"": 1, ""strength"": 1}","{""weaknesses"": 1, ""low"": 3, ""challenges"": 1}"
2021-07-28,"Address by Ms Fundi Tshazibana, Deputy Governor for the South African Reserve Bank, at the Nelson Mandela Bay 2021 Leadership Summit",Fundi Tshazibana,pdf,0.8205,55,23,2673,"{""good"": 5, ""most"": 3, ""largest"": 1, ""high"": 9, ""more"": 8, ""better"": 7, ""leading"": 1, ""up"": 4, ""higher"": 1, ""rise"": 1, ""achieve"": 1, ""greater"": 1, ""larger"": 1, ""above"": 1, ""record"": 1, ""leader"": 2, ""achieving"": 1, ""best"": 5, ""deliver"": 2}","{""uncertainty"": 3, ""difficult"": 3, ""challenge"": 1, ""falling"": 1, ""down"": 3, ""less"": 1, ""risk"": 2, ""lower"": 2, ""low"": 2, ""risks"": 1, ""uncertain"": 1, ""worse"": 1, ""challenges"": 1, ""fail"": 1}"
2021-07-30,"An address by Lesetja Kganyago, Governor of the South African Reserve Bank (SARB), at the 101st annual Ordinary General Meeting of the shareholders",Lesetja Kganyago,pdf,0.6364,58,30,2708,"{""more"": 7, ""greater"": 1, ""strengthen"": 1, ""up"": 5, ""high"": 4, ""stronger"": 2, ""growth"": 9, ""expansion"": 1, ""most"": 3, ""higher"": 6, ""strengthening"": 1, ""improved"": 2, ""rise"": 1, ""above"": 1, ""strong"": 1, ""rising"": 2, ""improving"": 3, ""better"": 1, ""positive"": 3, ""rose"": 1, ""achieving"": 1, ""increase"": 1, ""strength"": 1}","{""negative"": 2, ""difficult"": 1, ""low"": 5, ""under"": 1, ""risk"": 2, ""deteriorating"": 1, ""uncertainty"": 3, ""challenges"": 4, ""below"": 4, ""weaken"": 1, ""risks"": 3, ""lower"": 1, ""threats"": 1, ""worst"": 1}"
2021-09-08,A public lecture by Lesetja Kganyago Governor of the South African Reserve Bank at Stellenbosch University,Lesetja Kganyago Governor,pdf,0.3562,86,60,4217,"{""achievements"": 1, ""success"": 8, ""good"": 10, ""leading"": 1, ""most"": 3, ""high"": 12, ""succeeded"": 1, ""delivering"": 2, ""record"": 5, ""higher"": 6, ""more"": 7, ""deliver"": 2, ""achieved"": 2, ""growth"": 5, ""greatest"": 1, ""delivers"": 1, ""delivered"": 2, ""strong"": 1, ""stronger"": 1, ""strength"": 1, ""better"": 3, ""up"": 2, ""achieving"": 1, ""achieve"": 1, ""progress"": 3, ""increased"": 1, ""best"": 1, ""succeed"": 2}","{""challenges"": 3, ""lower"": 14, ""less"": 4, ""down"": 5, ""weakens"": 1, ""low"": 13, ""fail"": 1, ""falling"": 1, ""fell"": 1, ""below"": 1, ""worst"": 4, ""downturn"": 1, ""weak"": 2, ""under"": 2, ""negative"": 1, ""uncertainty"": 1, ""lowest"": 1, ""least"": 1, ""worse"": 1, ""difficult"": 1, ""failure"": 1}"
2022-04-06,Opening Address by Governor Lesetja Kganyago at the Project Khokha 2 Report Launch,Governor Lesetja Kganyago,pdf,0.1538,14,12,1732,"{""good"": 2, ""progress"": 1, ""most"": 2, ""growth"": 1, ""expanded"": 1, ""more"": 1, ""increased"": 1, ""certainty"": 1, ""achieving"": 1, ""improving"": 1, ""greater"": 1, ""achievement"": 1}","{""under"": 1, ""risks"": 3, ""risk"": 2, ""fail"": 1, ""uncertain"": 1, ""difficult"": 1, ""challenging"": 1, ""challenges"": 1, ""fall"": 1}"
2022-04-14,"Address by Kuben Naidoo, Deputy Governor of the SARB, at the Mohammad Karaan Memorial Lecture, Stellenbosch University",Kuben Naidoo,pdf,0.8052,108,46,5206,"{""good"": 6, ""best"": 3, ""deliver"": 1, ""better"": 8, ""more"": 10, ""enjoy"": 1, ""beats"": 1, ""strengths"": 1, ""most"": 8, ""grow"": 4, ""growth"": 9, ""up"": 6, ""improve"": 1, ""growing"": 3, ""opportunities"": 1, ""successful"": 16, ""successes"": 1, ""delivering"": 1, ""larger"": 3, ""expanded"": 1, ""rise"": 2, ""certain"": 1, ""success"": 2, ""higher"": 3, ""high"": 7, ""opportunity"": 2, ""rising"": 2, ""largest"": 1, ""beat"": 1, ""solid"": 1, ""reward"": 1}","{""less"": 3, ""under"": 5, ""threat"": 1, ""challenged"": 1, ""least"": 2, ""low"": 8, ""hurdle"": 1, ""worse"": 1, ""risk"": 10, ""risky"": 1, ""failure"": 3, ""difficult"": 1, ""obstacles"": 2, ""uncertainty"": 1, ""weakening"": 1, ""decline"": 1, ""below"": 1, ""negative"": 1, ""lower"": 1, ""risks"": 1}"
2022-07-25,Keynote address by Lesetja Kganyago Governor of the SA Reserve Bank at the African Insurance Exchange 2022 Annual Insurance Conference,Lesetja Kganyago Governor,pdf,-0.3059,36,49,2275,"{""good"": 1, ""achieve"": 1, ""growth"": 7, ""opportunities"": 3, ""more"": 4, ""increase"": 1, ""certainty"": 3, ""progressing"": 1, ""strengthen"": 2, ""better"": 3, ""improved"": 1, ""grew"": 1, ""rise"": 3, ""rising"": 1, ""growing"": 1, ""high"": 1, ""strengthening"": 1, ""opportunity"": 1}","{""risks"": 21, ""risk"": 14, ""worst"": 1, ""challenges"": 2, ""challenge"": 2, ""uncertainty"": 3, ""under"": 3, ""down"": 2, ""low"": 1}"
2022-07-29,"An address by Lesetja Kganyago Governor of the South African Reserve Bank (SARB), at the 102nd annual Ordinary General Meeting of the SARB shareholders",Lesetja Kganyago Governor,pdf,0.8287,128,53,4024,"{""good"": 3, ""successful"": 1, ""above"": 4, ""high"": 10, ""growth"": 26, ""higher"": 7, ""rising"": 7, ""more"": 13, ""larger"": 2, ""strongest"": 1, ""up"": 3, ""expanded"": 2, ""strong"": 3, ""rose"": 2, ""risen"": 2, ""increasing"": 3, ""positive"": 3, ""grew"": 2, ""better"": 2, ""achieved"": 2, ""increased"": 3, ""increase"": 3, ""improved"": 1, ""improving"": 3, ""encouraging"": 2, ""strengthened"": 1, ""improvement"": 1, ""encouraged"": 1, ""expand"": 1, ""growing"": 1, ""stronger"": 1, ""rise"": 1, ""improve"": 1, ""greater"": 3, ""highest"": 1, ""most"": 2, ""deliver"": 1, ""achievements"": 1, ""delivering"": 2}","{""low"": 4, ""down"": 2, ""risks"": 10, ""threat"": 4, ""under"": 7, ""lower"": 3, ""uncertainty"": 1, ""challenges"": 5, ""drop"": 1, ""less"": 2, ""below"": 1, ""weakening"": 3, ""declined"": 2, ""fell"": 1, ""risk"": 2, ""threats"": 1, ""falls"": 1, ""failure"": 1, ""hurdles"": 1, ""difficult"": 1}"
2022-08-25,An address by Fundi Tshazibana Deputy Governor of the South African Reserve Bank at the Nedgroup Investments 11th Annual Treasurers’ Conference,Fundi Tshazibana Deputy Governor,pdf,0.6545,73,37,2729,"{""good"": 4, ""up"": 6, ""most"": 2, ""high"": 8, ""growth"": 17, ""above"": 3, ""achieved"": 1, ""better"": 2, ""strong"": 5, ""more"": 5, ""progress"": 2, ""increase"": 1, ""increases"": 3, ""rising"": 1, ""record"": 1, ""positive"": 1, ""higher"": 6, ""achieve"": 2, ""stronger"": 1, ""largest"": 1, ""strength"": 1}","{""risks"": 2, ""risk"": 5, ""down"": 1, ""downturn"": 1, ""lower"": 6, ""weak"": 1, ""below"": 4, ""low"": 6, ""uncertainty"": 1, ""deteriorating"": 1, ""weakening"": 1, ""threat"": 1, ""weakness"": 1, ""less"": 2, ""least"": 1, ""worst"": 2, ""uncertain"": 1}"
2022-08-31,"Speaking notes for Lesetja Kganyago, Governor of the South African Reserve Bank at the MPC Schools Challenge Winners Announcement ",,pdf,-0.1176,8,9,730,"{""good"": 2, ""pleased"": 1, ""up"": 1, ""more"": 1, ""achieved"": 2, ""expanding"": 1}","{""challenge"": 9}"
2022-09-06,"Keynote address by Dr Rashad Cassim, Deputy Governor of the South African Reserve Bank, at the ACI Financial Markets Association South Africa",Rashad Cassim,pdf,0.5882,88,48,3114,"{""higher"": 18, ""growth"": 12, ""good"": 2, ""increased"": 1, ""most"": 7, ""above"": 6, ""record"": 1, ""more"": 16, ""best"": 2, ""increases"": 4, ""rise"": 3, ""increase"": 2, ""up"": 7, ""deliver"": 2, ""strong"": 2, ""rising"": 1, ""increasing"": 1, ""improve"": 1}","{""low"": 11, ""risks"": 3, ""fall"": 1, ""worse"": 1, ""challenging"": 1, ""lower"": 2, ""below"": 4, ""less"": 3, ""difficult"": 4, ""least"": 1, ""risk"": 3, ""smaller"": 1, ""challenges"": 2, ""down"": 5, ""decreased"": 1, ""weak"": 1, ""declining"": 1, ""under"": 1, ""negative"": 2}"
2022-09-28,An address by Lesetja Kganyago Governor of the SARB at CEEF Africa event ,Lesetja Kganyago Governor,pdf,0.6154,136,72,4901,"{""good"": 6, ""more"": 12, ""higher"": 10, ""high"": 11, ""achieve"": 4, ""better"": 5, ""successful"": 2, ""growth"": 34, ""rising"": 6, ""achieved"": 1, ""most"": 7, ""positive"": 2, ""up"": 3, ""growing"": 3, ""grew"": 2, ""record"": 2, ""strength"": 1, ""succeed"": 1, ""delivered"": 1, ""increased"": 2, ""successes"": 1, ""stronger"": 2, ""deliver"": 2, ""progress"": 3, ""increases"": 3, ""rose"": 1, ""grow"": 1, ""strong"": 1, ""larger"": 2, ""rise"": 1, ""largest"": 1, ""increasing"": 1, ""delivers"": 1, ""strongest"": 1}","{""challenging"": 1, ""challenges"": 4, ""low"": 11, ""under"": 3, ""down"": 3, ""fallen"": 1, ""lower"": 9, ""worse"": 2, ""failure"": 2, ""difficult"": 3, ""weakens"": 1, ""negative"": 4, ""falling"": 1, ""decline"": 3, ""slump"": 1, ""below"": 1, ""worst"": 1, ""less"": 3, ""weakness"": 1, ""challenge"": 1, ""fall"": 2, ""lowest"": 1, ""risk"": 3, ""disappointment"": 1, ""least"": 3, ""risks"": 2, ""depressed"": 1, ""weak"": 2, ""shrinking"": 1}"
2022-10-10,Remarks by Lesetja Kganyago Governor of the SARB at the NYSE JSE Market Close Event,Lesetja Kganyago Governor,pdf,1.0933,58,17,1757,"{""good"": 2, ""increasing"": 2, ""opportunities"": 1, ""encouraging"": 1, ""strengthening"": 1, ""largest"": 1, ""most"": 1, ""growth"": 10, ""increase"": 3, ""greater"": 1, ""opportunity"": 1, ""grow"": 1, ""high"": 2, ""rose"": 1, ""increased"": 1, ""positive"": 2, ""strong"": 3, ""more"": 4, ""higher"": 2, ""larger"": 1, ""achieve"": 2, ""improves"": 1, ""reward"": 1, ""strength"": 1, ""stronger"": 2, ""up"": 2, ""better"": 4, ""best"": 1, ""successful"": 1, ""improve"": 1, ""deliver"": 1}","{""challenging"": 3, ""uncertainty"": 1, ""least"": 1, ""uncertain"": 1, ""negative"": 1, ""low"": 3, ""risk"": 4, ""less"": 1, ""risky"": 1, ""down"": 1}"
2022-11-01,Governor Lesetja Kganyago public lecture at the Wits School of Governance,,pdf,0.9298,167,61,3878,"{""growth"": 42, ""good"": 2, ""achieving"": 3, ""more"": 23, ""high"": 12, ""larger"": 4, ""most"": 5, ""higher"": 15, ""better"": 3, ""rose"": 1, ""up"": 6, ""positive"": 3, ""expansion"": 6, ""rising"": 6, ""achieve"": 5, ""rises"": 7, ""rise"": 5, ""strong"": 2, ""above"": 1, ""increase"": 1, ""increasing"": 1, ""increases"": 2, ""grew"": 2, ""improvement"": 1, ""best"": 3, ""growing"": 2, ""highest"": 1, ""exceeded"": 1, ""certain"": 1, ""encouraging"": 1}","{""under"": 2, ""dropping"": 2, ""worse"": 1, ""lower"": 8, ""low"": 14, ""negative"": 2, ""down"": 3, ""dropped"": 1, ""challenge"": 3, ""failure"": 1, ""falling"": 2, ""falls"": 3, ""weakened"": 1, ""difficulty"": 1, ""less"": 5, ""failing"": 1, ""worsens"": 1, ""below"": 2, ""least"": 1, ""drop"": 1, ""challenging"": 1, ""fails"": 1, ""difficult"": 1, ""risk"": 1, ""threat"": 1, ""fall"": 1}"
2023-03-07,"An address by Lesetja Kganyago Governor of the South African Reserve Bank (SARB),  at the Lebanese Chamber of Commerce",Lesetja Kganyago Governor,pdf,0.5909,57,31,2146,"{""strengthen"": 1, ""more"": 9, ""most"": 2, ""higher"": 4, ""high"": 5, ""above"": 3, ""growth"": 22, ""rising"": 2, ""increases"": 1, ""up"": 2, ""positive"": 1, ""strength"": 1, ""strong"": 1, ""improved"": 1, ""increasing"": 1, ""encouraging"": 1}","{""challenges"": 4, ""challenged"": 1, ""low"": 5, ""fallen"": 1, ""decline"": 2, ""risk"": 5, ""lower"": 2, ""below"": 1, ""weak"": 3, ""uncertain"": 1, ""declines"": 1, ""deteriorated"": 1, ""weakened"": 1, ""risks"": 1, ""challenging"": 2}"
2023-03-14,An address by Rashad Cassim Deputy Governor of the SARB at the Central Banking Conference,Rashad Cassim Deputy Governor,pdf,0.8116,97,41,3410,"{""most"": 7, ""growth"": 30, ""highest"": 5, ""up"": 9, ""larger"": 1, ""increases"": 1, ""encouraging"": 1, ""more"": 12, ""higher"": 5, ""risen"": 1, ""above"": 7, ""better"": 3, ""high"": 2, ""achieve"": 3, ""good"": 1, ""record"": 1, ""grow"": 1, ""delivering"": 1, ""rising"": 1, ""positive"": 2, ""delivered"": 1, ""rises"": 1, ""achieved"": 1}","{""lowest"": 2, ""failure"": 1, ""difficult"": 4, ""drop"": 1, ""decline"": 1, ""uncertainty"": 1, ""challenge"": 1, ""deteriorated"": 1, ""down"": 5, ""weaken"": 1, ""negative"": 4, ""below"": 2, ""weakening"": 1, ""low"": 3, ""fall"": 1, ""challenges"": 2, ""weak"": 2, ""uncertain"": 1, ""lower"": 1, ""worse"": 2, ""disappointing"": 1, ""risk"": 1, ""risks"": 2}"
2023-03-16,"Introductory remarks by Lesetja Kganyago, Governor of the SARB, at the Witwatersrand dialogue",Lesetja Kganyago,pdf,0.4828,18,11,894,"{""higher"": 1, ""more"": 1, ""increased"": 2, ""strong"": 1, ""increases"": 1, ""high"": 3, ""good"": 1, ""achieving"": 3, ""achieve"": 1, ""success"": 1, ""successful"": 1, ""most"": 1, ""deliver"": 1}","{""challenged"": 1, ""low"": 1, ""below"": 1, ""negative"": 1, ""difficult"": 1, ""lower"": 1, ""challenges"": 1, ""risks"": 1, ""fall"": 1, ""under"": 2}"
2023-04-05,An address by Lesetja Kganyago Governor of the South African Reserve Bank at the American Chamber of Commerce,Lesetja Kganyago Governor,pdf,1.0,48,16,1766,"{""high"": 5, ""largest"": 1, ""most"": 5, ""increase"": 2, ""greater"": 1, ""opportunity"": 1, ""growth"": 8, ""more"": 5, ""higher"": 9, ""increases"": 2, ""solid"": 1, ""better"": 2, ""stronger"": 1, ""rise"": 1, ""up"": 1, ""rising"": 1, ""increased"": 1, ""above"": 1}","{""low"": 2, ""challenge"": 2, ""down"": 2, ""lower"": 1, ""decline"": 2, ""uncertainty"": 1, ""least"": 1, ""risks"": 2, ""under"": 1, ""weak"": 1, ""weaknesses"": 1}"
2023-04-11,Speech by Governor Lesetja Kganyago at the Peterson Institute for International Economics,Governor Lesetja Kganyago,pdf,0.5476,107,61,3589,"{""above"": 2, ""more"": 23, ""increased"": 4, ""better"": 10, ""improve"": 1, ""highest"": 1, ""rising"": 3, ""growing"": 2, ""grew"": 1, ""certainty"": 1, ""higher"": 6, ""high"": 8, ""most"": 3, ""stronger"": 4, ""rise"": 4, ""strong"": 2, ""greater"": 3, ""positive"": 4, ""up"": 5, ""risen"": 1, ""expansion"": 2, ""growth"": 8, ""leading"": 1, ""strengthened"": 1, ""strongest"": 1, ""rose"": 1, ""increase"": 1, ""improving"": 1, ""solid"": 1, ""good"": 1, ""larger"": 1}","{""lower"": 4, ""challenges"": 5, ""risk"": 6, ""challenge"": 5, ""low"": 4, ""fall"": 1, ""below"": 1, ""fell"": 2, ""risks"": 2, ""uncertainty"": 4, ""declined"": 1, ""less"": 10, ""falling"": 2, ""declining"": 1, ""negative"": 3, ""fallen"": 1, ""weakens"": 1, ""under"": 2, ""falls"": 1, ""smaller"": 1, ""weak"": 2, ""weakening"": 1, ""deteriorated"": 1}"
2023-04-19,"Remarks by Dr Rashad Cassim Deputy Governor of the South African Reserve Bank, at the Market Practitioners Group Conference",Rashad Cassim Deputy Governor,pdf,-0.3214,47,65,4081,"{""good"": 4, ""high"": 4, ""achieve"": 1, ""certain"": 4, ""increase"": 1, ""more"": 7, ""exceed"": 1, ""increased"": 2, ""strengthen"": 1, ""most"": 4, ""better"": 2, ""above"": 1, ""up"": 3, ""greater"": 1, ""best"": 2, ""progress"": 3, ""certainty"": 1, ""larger"": 1, ""encouraged"": 1, ""successful"": 1, ""achieved"": 1, ""success"": 1}","{""risk"": 34, ""challenges"": 1, ""declining"": 1, ""weaknesses"": 3, ""less"": 4, ""falls"": 1, ""declined"": 2, ""fell"": 1, ""risks"": 4, ""difficult"": 1, ""below"": 1, ""decline"": 4, ""low"": 2, ""uncertainty"": 1, ""least"": 1, ""under"": 1, ""decreased"": 1, ""smaller"": 1, ""decreasing"": 1}"
